,Area,LC4402_C_TYPACCOM,QS420EW_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,LC4404EW_C_SIZHUK11,LC4404EW_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4601EW_C_ECOPUK11,LC4202EW_C_ETHHUK11,LC4202EW_C_CARSNO
1749,E00000020,5,-2,3,2,2,3,2,2,2,7,2,3
1750,E00000020,5,-2,3,2,2,3,3,2,2,8,2,2
1751,E00000020,5,-2,3,4,2,4,1,4,2,14,2,2
1752,E00000020,5,-2,3,4,2,4,1,4,2,5,4,1
1753,E00000020,5,-2,3,4,2,4,2,2,2,5,2,2
1754,E00000020,5,-2,3,3,2,5,1,4,2,5,2,1
1755,E00000020,5,-2,3,3,2,5,2,2,2,5,2,2
1756,E00000020,5,-2,3,2,2,6,2,2,2,14,2,2
1757,E00000020,5,-2,3,3,3,2,1,4,2,5,2,1
1758,E00000020,5,-2,3,3,3,3,2,3,1,5,2,2
1759,E00000020,5,-2,3,2,3,3,3,2,2,5,2,2
1760,E00000020,5,-2,3,2,3,4,2,3,2,5,6,3
1761,E00000020,5,-2,3,2,3,6,2,3,2,8,2,2
1762,E00000020,5,-2,3,3,4,4,2,4,2,8,2,2
1763,E00000020,5,-2,3,2,4,4,2,4,2,5,2,1
1764,E00000020,5,-2,3,3,4,4,2,4,2,8,2,1
1765,E00000020,5,-2,3,3,4,4,3,3,2,8,4,2
1766,E00000020,5,-2,3,2,4,6,3,3,2,8,2,1
1767,E00000020,5,-2,5,1,1,2,1,2,2,14,2,1
1768,E00000020,5,-2,5,1,1,2,1,2,2,7,2,1
1769,E00000020,5,-2,5,1,1,2,1,2,2,8,2,2
1770,E00000020,5,-2,5,1,1,2,2,1,2,14,4,1
1771,E00000020,5,-2,5,1,1,3,1,2,2,7,6,3
1772,E00000020,5,-2,6,1,1,2,1,2,2,14,2,1
1773,E00000020,5,-2,6,1,1,2,1,2,2,5,2,2
1774,E00000020,5,-2,6,1,1,2,1,2,2,5,2,1
1775,E00000020,5,-2,6,1,1,2,2,1,2,5,2,1
1776,E00000020,5,-2,6,1,1,2,2,1,2,5,2,2
1777,E00000020,5,-2,6,1,1,3,1,2,2,14,2,1
1778,E00000020,5,-2,6,1,1,4,1,2,2,5,4,1
1779,E00000020,5,-2,6,1,1,4,1,2,2,14,2,1
1780,E00000020,5,-2,6,1,1,4,2,1,2,5,2,1
1781,E00000020,5,-2,6,1,1,4,2,1,2,5,2,1
1782,E00000020,5,-2,6,1,1,4,2,1,2,5,2,1
1783,E00000020,5,-2,6,1,1,4,2,1,2,5,3,1
1784,E00000020,5,-2,6,1,1,4,3,1,2,5,2,1
1785,E00000020,5,-2,6,1,1,5,2,1,2,5,2,2
1786,E00000020,5,-2,6,3,2,2,1,4,2,8,4,1
1787,E00000020,5,-2,6,3,2,2,1,4,2,5,2,1
1788,E00000020,5,-2,6,3,2,2,2,2,2,8,2,1
1789,E00000020,5,-2,6,3,2,3,1,4,2,5,2,2
1790,E00000020,5,-2,6,2,2,3,1,4,2,5,2,1
1791,E00000020,5,-2,6,4,2,3,2,2,2,5,6,1
1792,E00000020,5,-2,6,2,2,3,2,2,2,5,2,1
1793,E00000020,5,-2,6,3,2,3,2,2,2,5,2,2
1794,E00000020,5,-2,6,2,2,3,2,2,2,8,4,1
1795,E00000020,5,-2,6,3,2,4,1,4,2,5,2,2
1796,E00000020,5,-2,6,3,2,4,1,4,2,5,2,1
1797,E00000020,5,-2,6,3,2,4,1,4,2,8,4,1
1798,E00000020,5,-2,6,2,2,4,2,2,2,5,2,1
1799,E00000020,5,-2,6,5,2,4,2,2,2,5,2,1
1800,E00000020,5,-2,6,3,2,4,3,2,2,8,2,1
1801,E00000020,5,-2,6,3,3,3,1,4,2,5,8,1
1802,E00000020,5,-2,6,3,3,3,3,2,2,8,4,1
1803,E00000020,5,-2,6,5,3,4,2,3,2,5,2,1
1804,E00000020,5,-2,6,5,3,4,2,3,2,5,2,2
1805,E00000020,5,-2,6,2,3,4,2,3,2,8,4,1
1806,E00000020,5,-2,6,3,3,5,2,3,2,5,4,1
1807,E00000020,5,-2,6,3,4,4,2,4,2,5,2,1
1808,E00000020,5,-2,3,-1,0,3,3,1,2,-1,-1,1
1809,E00000020,5,-2,6,-1,0,2,1,1,2,-1,-1,1
1810,E00000020,5,-2,6,-1,0,2,2,1,2,-1,-1,1
1811,E00000020,5,-2,6,-1,0,4,2,1,2,-1,-1,1
1812,E00000020,5,-2,6,-1,0,5,2,1,2,-1,-1,1
1813,E00000020,5,-2,3,-1,0,6,2,1,2,-1,-1,1
1814,E00000020,5,-2,6,-1,0,3,1,1,2,-1,-1,1
1815,E00000020,5,-2,6,-1,0,5,2,1,2,-1,-1,1
1816,E00000020,5,-2,2,-1,0,4,2,1,2,-1,-1,1
1817,E00000020,5,-2,2,-1,0,3,2,1,2,-1,-1,1
1818,E00000020,5,-2,3,-1,0,3,2,1,2,-1,-1,1
1819,E00000020,5,-2,2,-1,0,5,2,1,2,-1,-1,1
1820,E00000020,5,-2,3,-1,0,3,1,1,2,-1,-1,1
1821,E00000020,5,-2,2,-1,0,4,1,1,2,-1,-1,1
1822,E00000020,5,-2,3,-1,0,2,1,1,2,-1,-1,1
1823,E00000020,5,-2,2,-1,0,2,1,1,2,-1,-1,1
1824,E00000020,5,-2,2,-1,0,3,1,1,2,-1,-1,1
1825,E00000020,5,-2,2,-1,0,4,2,1,2,-1,-1,1
1826,E00000020,5,-2,6,-1,0,3,2,1,2,-1,-1,1
1827,E00000020,5,-2,6,-1,0,4,2,1,2,-1,-1,1
1828,E00000020,5,-2,2,-1,0,4,1,1,2,-1,-1,1
1829,E00000020,5,-2,3,-1,0,2,1,1,2,-1,-1,1
1830,E00000021,5,-2,2,1,1,2,1,2,2,8,2,1
1831,E00000021,5,-2,2,1,1,2,2,1,2,8,2,3
1832,E00000021,5,-2,2,1,1,2,2,1,2,8,2,2
1833,E00000021,5,-2,2,1,1,3,1,2,2,5,2,1
1834,E00000021,5,-2,2,1,1,3,1,2,2,14,2,1
1835,E00000021,5,-2,2,1,1,3,1,2,2,7,2,1
1836,E00000021,5,-2,2,1,1,3,1,2,2,14,2,2
1837,E00000021,5,-2,2,1,1,3,1,2,2,4,2,1
1838,E00000021,5,-2,2,1,1,3,1,2,2,14,4,1
1839,E00000021,5,-2,2,1,1,3,1,2,2,14,2,2
1840,E00000021,5,-2,2,1,1,3,1,2,2,5,2,1
1841,E00000021,5,-2,2,1,1,3,1,2,2,5,2,1
1842,E00000021,5,-2,2,1,1,3,1,2,2,14,2,2
1843,E00000021,5,-2,2,1,1,3,1,2,2,5,2,2
1844,E00000021,5,-2,2,1,1,3,1,2,2,14,2,1
1845,E00000021,5,-2,2,1,1,3,1,2,2,14,2,1
1846,E00000021,5,-2,2,1,1,3,2,1,2,7,2,1
1847,E00000021,5,-2,2,1,1,3,2,1,2,14,2,2
1848,E00000021,5,-2,2,1,1,3,2,1,2,5,2,1
1849,E00000021,5,-2,2,1,1,4,1,2,2,5,2,2
1850,E00000021,5,-2,2,1,1,4,1,2,2,7,2,1
1851,E00000021,5,-2,2,1,1,4,1,2,2,5,2,2
1852,E00000021,4,-2,2,1,1,4,1,2,2,8,2,1
1853,E00000021,5,-2,2,1,1,4,1,2,2,14,2,1
1854,E00000021,5,-2,2,1,1,4,1,2,2,7,2,1
1855,E00000021,5,-2,2,1,1,4,1,2,2,14,5,2
1856,E00000021,5,-2,2,1,1,4,1,2,2,14,2,2
1857,E00000021,5,-2,2,1,1,4,2,1,2,8,6,2
1858,E00000021,5,-2,2,1,1,4,2,1,2,14,2,2
1859,E00000021,5,-2,2,1,1,4,2,1,2,8,2,1
1860,E00000021,5,-2,2,1,1,4,2,1,2,4,2,2
1861,E00000021,5,-2,2,1,1,4,4,1,2,5,6,1
1862,E00000021,3,-2,2,1,1,6,2,1,2,8,2,1
1863,E00000021,5,-2,2,2,2,2,2,2,2,14,2,2
1864,E00000021,5,-2,2,3,2,3,1,4,2,4,2,3
1865,E00000021,5,-2,2,2,2,3,1,4,2,5,2,2
1866,E00000021,5,-2,2,2,2,3,1,4,2,14,2,2
1867,E00000021,5,-2,2,2,2,3,2,2,2,14,2,1
1868,E00000021,5,-2,2,2,2,3,2,2,2,5,2,2
1869,E00000021,5,-2,2,2,2,4,1,4,2,14,2,2
1870,E00000021,5,-2,2,2,2,4,2,2,2,7,7,1
1871,E00000021,5,-2,2,2,2,4,2,2,2,17,6,2
1872,E00000021,5,-2,2,4,2,4,2,2,2,5,2,2
1873,E00000021,5,-2,2,2,2,4,2,2,2,4,2,1
1874,E00000021,5,-2,2,2,3,3,2,3,2,5,2,3
1875,E00000021,5,-2,2,2,3,3,2,3,2,5,2,2
1876,E00000021,5,-2,2,5,3,3,3,2,2,5,2,1
1877,E00000021,5,-2,2,4,3,4,2,3,2,5,2,1
1878,E00000021,5,-2,2,3,3,4,2,3,2,5,2,2
1879,E00000021,5,-2,2,2,3,4,2,3,2,11,2,1
1880,E00000021,5,-2,2,2,4,3,2,4,2,5,2,1
1881,E00000021,4,-2,2,2,4,4,2,4,2,14,6,2
1882,E00000021,5,-2,2,2,4,4,2,4,2,8,2,1
1883,E00000021,5,-2,2,2,4,6,4,2,2,18,2,1
1884,E00000021,5,-2,3,1,1,2,1,2,2,8,2,1
1885,E00000021,4,-2,3,1,1,2,1,2,2,5,2,1
1886,E00000021,5,-2,3,1,1,2,1,2,2,11,2,1
1887,E00000021,5,-2,3,1,1,2,1,2,2,5,6,1
1888,E00000021,5,-2,3,1,1,2,2,1,2,5,2,1
1889,E00000021,5,-2,3,1,1,3,1,2,2,5,2,1
1890,E00000021,5,-2,3,1,1,3,1,2,2,5,5,1
1891,E00000021,5,-2,3,1,1,3,1,2,2,5,2,1
1892,E00000021,5,-2,3,1,1,3,1,2,2,5,2,2
1893,E00000021,5,-2,3,1,1,3,1,2,2,14,2,2
1894,E00000021,5,-2,3,1,1,3,1,2,2,8,2,3
1895,E00000021,5,-2,3,1,1,3,1,2,2,14,2,2
1896,E00000021,5,-2,3,1,1,3,1,2,2,5,2,2
1897,E00000021,5,-2,3,1,1,3,1,2,2,8,2,3
1898,E00000021,5,-2,3,1,1,3,1,2,2,8,6,1
1899,E00000021,5,-2,3,1,1,3,1,2,2,5,2,1
1900,E00000021,5,-2,3,1,1,3,2,1,2,8,2,2
1901,E00000021,5,-2,3,1,1,3,2,1,2,5,3,1
1902,E00000021,5,-2,3,1,1,4,1,2,2,7,7,1
1903,E00000021,5,-2,3,1,1,4,1,2,2,5,2,2
1904,E00000021,5,-2,3,1,1,4,1,2,2,8,2,2
1905,E00000021,5,-2,3,1,1,4,2,1,2,5,2,1
1906,E00000021,5,-2,3,1,1,4,2,1,2,5,3,2
1907,E00000021,5,-2,3,1,1,6,1,2,2,8,2,1
1908,E00000021,5,-2,3,3,2,1,1,4,2,14,2,1
1909,E00000021,5,-2,3,2,2,2,1,4,2,4,6,2
1910,E00000021,5,-2,3,2,2,2,2,2,2,5,2,2
1911,E00000021,5,-2,3,2,2,3,1,4,2,8,2,1
1912,E00000021,5,-2,3,2,2,3,1,4,2,5,3,1
1913,E00000021,5,-2,3,3,2,3,1,4,2,5,2,1
1914,E00000021,5,-2,3,2,2,3,1,4,2,5,2,1
1915,E00000021,5,-2,3,3,2,3,1,4,2,5,2,1
1916,E00000021,5,-2,3,2,2,3,2,2,2,5,2,2
1917,E00000021,5,-2,3,3,2,3,3,2,2,5,4,2
1918,E00000021,5,-2,3,3,2,4,1,4,2,5,4,1
1919,E00000021,5,-2,3,2,2,4,1,4,2,5,2,1
1920,E00000021,5,-2,3,2,2,4,2,2,2,5,2,1
1921,E00000021,5,-2,3,2,2,4,2,2,2,4,2,2
1922,E00000021,5,-2,3,3,2,4,2,2,2,14,2,1
1923,E00000021,5,-2,3,2,2,6,2,2,2,5,2,1
1924,E00000021,5,-2,3,2,3,6,4,2,2,5,2,1
1925,E00000021,5,-2,3,2,4,3,2,4,2,5,4,1
1926,E00000021,5,-2,3,2,4,4,2,4,2,5,2,2
1927,E00000021,4,-2,3,2,4,4,2,4,2,5,2,2
1928,E00000021,5,-2,3,2,4,4,2,4,2,5,2,1
1929,E00000021,5,-2,3,2,4,4,2,4,2,5,2,1
1930,E00000021,5,-2,3,2,4,6,2,4,2,8,2,3
1931,E00000021,5,-2,5,1,1,2,1,2,2,14,2,1
1932,E00000021,5,-2,5,1,1,2,1,2,2,8,2,1
1933,E00000021,5,-2,5,1,1,3,2,1,2,14,2,1
1934,E00000021,5,-2,5,1,1,4,1,2,2,14,2,1
1935,E00000021,5,-2,5,1,1,4,2,1,1,5,2,2
1936,E00000021,5,-2,5,3,2,3,2,2,2,4,2,1
1937,E00000021,5,-2,5,5,2,4,1,4,2,14,2,1
1938,E00000021,5,-2,5,3,2,4,1,4,2,5,5,1
1939,E00000021,5,-2,5,5,4,4,2,4,2,14,2,2
1940,E00000021,5,-2,6,1,1,1,1,2,2,15,4,1
1941,E00000021,5,-2,6,1,1,2,2,1,2,5,2,2
1942,E00000021,5,-2,6,1,1,3,1,2,2,14,2,1
1943,E00000021,5,-2,6,1,1,3,1,2,2,5,6,1
1944,E00000021,5,-2,6,1,1,3,1,2,2,8,2,1
1945,E00000021,5,-2,6,1,1,3,1,2,2,5,2,1
1946,E00000021,5,-2,6,1,1,3,1,2,2,5,2,1
1947,E00000021,5,-2,6,1,1,3,1,2,2,8,2,1
1948,E00000021,5,-2,6,1,1,3,1,2,2,8,4,2
1949,E00000021,5,-2,6,1,1,3,1,2,2,5,4,1
1950,E00000021,5,-2,6,1,1,3,1,2,2,8,4,1
1951,E00000021,5,-2,6,1,1,3,1,2,1,5,4,1
1952,E00000021,5,-2,6,1,1,3,1,2,2,5,5,1
1953,E00000021,5,-2,6,1,1,3,1,2,2,8,2,1
1954,E00000021,5,-2,6,1,1,3,1,2,2,7,2,1
1955,E00000021,5,-2,6,1,1,3,2,1,2,5,3,2
1956,E00000021,5,-2,6,1,1,3,2,1,2,5,2,1
1957,E00000021,5,-2,6,1,1,3,2,1,1,5,2,2
1958,E00000021,5,-2,6,1,1,3,2,1,2,14,2,2
1959,E00000021,5,-2,6,1,1,3,2,1,2,5,2,1
1960,E00000021,5,-2,6,1,1,3,2,1,2,5,6,1
1961,E00000021,5,-2,6,1,1,3,2,1,2,5,2,3
1962,E00000021,5,-2,6,1,1,4,1,2,2,5,2,3
1963,E00000021,5,-2,6,1,1,4,1,2,2,5,4,1
1964,E00000021,5,-2,6,1,1,4,1,2,2,5,2,2
1965,E00000021,5,-2,6,1,1,4,1,2,2,5,2,1
1966,E00000021,5,-2,6,1,1,4,1,2,2,5,2,1
1967,E00000021,5,-2,6,1,1,4,1,2,2,5,4,2
1968,E00000021,5,-2,6,1,1,4,2,1,2,5,4,1
1969,E00000021,5,-2,6,1,1,4,2,1,2,15,4,1
1970,E00000021,5,-2,6,1,1,4,2,1,2,8,4,2
1971,E00000021,5,-2,6,1,1,4,2,1,2,8,2,1
1972,E00000021,5,-2,6,1,1,4,3,1,2,14,2,2
1973,E00000021,5,-2,6,1,1,5,1,2,2,5,2,1
1974,E00000021,5,-2,6,3,2,2,1,4,1,14,2,1
1975,E00000021,5,-2,6,3,2,2,1,4,2,5,2,1
1976,E00000021,5,-2,6,5,2,2,2,2,2,5,2,2
1977,E00000021,5,-2,6,4,2,2,2,2,2,5,6,1
1978,E00000021,5,-2,6,3,2,3,1,4,2,8,4,1
1979,E00000021,5,-2,6,2,2,3,1,4,2,5,4,1
1980,E00000021,5,-2,6,2,2,3,1,4,2,5,4,1
1981,E00000021,5,-2,6,2,2,3,1,4,2,5,4,1
1982,E00000021,5,-2,6,5,2,3,1,4,2,5,2,1
1983,E00000021,5,-2,6,2,2,3,1,4,2,5,6,1
1984,E00000021,5,-2,6,3,2,3,1,4,2,8,4,1
1985,E00000021,5,-2,6,3,2,3,2,2,2,5,2,1
1986,E00000021,5,-2,6,2,2,3,2,2,2,5,4,1
1987,E00000021,5,-2,6,2,2,3,2,2,2,5,2,1
1988,E00000021,5,-2,6,3,2,3,2,2,2,8,6,1
1989,E00000021,5,-2,6,5,2,4,1,4,2,5,4,1
1990,E00000021,5,-2,6,5,2,4,1,4,2,5,4,2
1991,E00000021,5,-2,6,2,2,4,1,4,2,5,2,3
1992,E00000021,5,-2,6,2,2,4,1,4,2,5,2,1
1993,E00000021,5,-2,6,3,2,4,1,4,2,5,4,1
1994,E00000021,5,-2,6,2,2,4,1,4,1,5,4,1
1995,E00000021,5,-2,6,2,2,4,2,2,2,5,4,1
1996,E00000021,5,-2,6,2,2,4,2,2,2,8,2,1
1997,E00000021,5,-2,6,2,2,4,2,2,2,18,4,1
1998,E00000021,5,-2,6,3,2,4,2,2,2,8,2,1
1999,E00000021,5,-2,6,3,2,4,2,2,2,5,2,1
2000,E00000021,5,-2,6,2,3,3,2,3,2,5,2,2
2001,E00000021,5,-2,6,5,3,3,2,3,2,14,2,1
2002,E00000021,5,-2,6,5,3,4,1,4,2,15,4,1
2003,E00000021,5,-2,6,-1,0,5,1,1,2,-1,-1,1
2004,E00000021,5,-2,3,-1,0,3,1,1,2,-1,-1,1
2005,E00000021,5,-2,2,-1,0,3,1,1,2,-1,-1,1
2006,E00000021,5,-2,3,-1,0,1,1,1,2,-1,-1,1
2007,E00000021,5,-2,2,-1,0,3,1,1,2,-1,-1,1
2008,E00000021,5,-2,2,-1,0,4,2,1,2,-1,-1,1
2009,E00000021,5,-2,5,-1,0,4,1,1,2,-1,-1,1
2010,E00000021,5,-2,6,-1,0,2,2,1,2,-1,-1,1
2011,E00000021,5,-2,6,-1,0,3,2,1,2,-1,-1,1
2012,E00000021,5,-2,3,-1,0,3,2,1,2,-1,-1,1
2013,E00000021,5,-2,6,-1,0,2,2,1,2,-1,-1,1
2014,E00000021,5,-2,6,-1,0,4,1,1,2,-1,-1,1
2015,E00000021,5,-2,2,-1,0,3,1,1,2,-1,-1,1
2016,E00000021,5,-2,3,-1,0,4,1,1,2,-1,-1,1
2017,E00000021,5,-2,3,-1,0,6,2,1,2,-1,-1,1
2018,E00000021,5,-2,6,-1,0,3,2,1,2,-1,-1,1
2019,E00000021,5,-2,3,-1,0,4,2,1,2,-1,-1,1
2020,E00000021,5,-2,3,-1,0,4,2,1,2,-1,-1,1
2021,E00000021,5,-2,3,-1,0,3,1,1,2,-1,-1,1
2022,E00000021,5,-2,2,-1,0,3,1,1,2,-1,-1,1
2023,E00000021,5,-2,6,-1,0,4,1,1,2,-1,-1,1
2024,E00000021,5,-2,3,-1,0,4,2,1,2,-1,-1,1
2025,E00000021,5,-2,3,-1,0,2,2,1,2,-1,-1,1
2026,E00000021,5,-2,2,-1,0,4,2,1,2,-1,-1,1
2027,E00000021,5,-2,2,-1,0,3,2,1,2,-1,-1,1
2028,E00000021,5,-2,6,-1,0,4,1,1,2,-1,-1,1
2029,E00000021,5,-2,2,-1,0,3,1,1,2,-1,-1,1
2030,E00000021,5,-2,3,-1,0,3,2,1,2,-1,-1,1
2031,E00000021,5,-2,5,-1,0,3,1,1,2,-1,-1,1
2032,E00000021,5,-2,6,-1,0,3,1,1,2,-1,-1,1
2033,E00000021,5,-2,6,-1,0,4,1,1,2,-1,-1,1
2034,E00000021,5,-2,5,-1,0,3,2,1,2,-1,-1,1
2035,E00000021,5,-2,6,-1,0,4,2,1,2,-1,-1,1
2036,E00000021,5,-2,3,-1,0,3,1,1,2,-1,-1,1
2037,E00000021,5,-2,3,-1,0,3,1,1,2,-1,-1,1
2038,E00000021,5,-2,6,-1,0,3,1,1,2,-1,-1,1
2039,E00000021,5,-2,6,-1,0,3,1,1,2,-1,-1,1
2040,E00000022,5,-2,2,1,1,1,1,2,2,5,4,2
2041,E00000022,5,-2,2,1,1,2,2,1,2,5,2,2
2042,E00000022,5,-2,2,1,1,3,2,1,2,5,4,2
2043,E00000022,5,-2,2,1,1,3,2,1,2,14,2,1
2044,E00000022,5,-2,2,1,1,3,3,1,2,14,2,2
2045,E00000022,5,-2,2,1,1,4,2,1,2,5,2,2
2046,E00000022,5,-2,2,1,1,4,2,1,2,8,2,3
2047,E00000022,5,-2,2,1,1,4,2,1,2,8,2,1
2048,E00000022,5,-2,2,1,1,4,2,1,2,4,2,2
2049,E00000022,5,-2,2,1,1,4,2,1,2,7,2,3
2050,E00000022,5,-2,2,1,1,4,2,1,2,14,2,1
2051,E00000022,5,-2,2,1,1,4,2,1,2,4,2,1
2052,E00000022,5,-2,2,1,1,4,2,1,2,5,2,2
2053,E00000022,5,-2,2,1,1,4,3,1,2,5,5,1
2054,E00000022,5,-2,2,1,1,4,3,1,2,5,2,1
2055,E00000022,5,-2,2,1,1,5,2,1,2,5,2,1
2056,E00000022,5,-2,2,1,1,5,2,1,2,8,2,1
2057,E00000022,5,-2,2,1,1,5,2,1,2,5,2,2
2058,E00000022,5,-2,2,2,2,3,2,2,2,5,4,1
2059,E00000022,5,-2,2,2,2,4,2,2,2,5,6,2
2060,E00000022,5,-2,2,4,2,4,2,2,2,14,2,1
2061,E00000022,5,-2,2,4,3,4,2,3,2,8,2,1
2062,E00000022,5,-2,2,2,3,4,2,3,2,7,2,2
2063,E00000022,5,-2,2,2,3,4,3,2,2,8,6,2
2064,E00000022,5,-2,2,3,3,5,3,2,2,5,2,1
2065,E00000022,5,-2,2,2,4,3,2,4,2,11,2,1
2066,E00000022,5,-2,3,1,1,1,1,2,2,5,4,1
2067,E00000022,5,-2,3,1,1,3,2,1,2,5,2,1
2068,E00000022,5,-2,3,1,1,4,1,2,2,5,2,1
2069,E00000022,5,-2,3,1,1,4,2,1,2,5,3,2
2070,E00000022,5,-2,3,1,1,4,2,1,2,14,2,1
2071,E00000022,5,-2,3,1,1,4,3,1,2,14,2,1
2072,E00000022,5,-2,3,1,1,5,2,1,2,5,2,2
2073,E00000022,5,-2,3,3,2,3,2,2,2,5,2,2
2074,E00000022,5,-2,3,2,2,4,2,2,2,5,2,1
2075,E00000022,5,-2,3,2,2,4,2,2,2,5,2,2
2076,E00000022,5,-2,3,3,2,4,2,2,2,5,2,2
2077,E00000022,5,-2,3,2,2,4,2,2,2,8,2,2
2078,E00000022,5,-2,3,3,2,4,2,2,2,5,4,1
2079,E00000022,5,-2,3,2,2,4,2,2,2,5,2,2
2080,E00000022,5,-2,3,2,2,4,2,2,2,7,6,2
2081,E00000022,5,-2,3,4,2,4,2,2,2,5,4,1
2082,E00000022,5,-2,3,2,2,4,2,2,2,5,2,1
2083,E00000022,5,-2,3,4,2,4,2,2,2,8,3,1
2084,E00000022,5,-2,3,3,3,4,2,3,2,5,2,2
2085,E00000022,5,-2,3,2,3,4,2,3,2,5,2,1
2086,E00000022,5,-2,3,3,3,4,2,3,2,5,2,1
2087,E00000022,5,-2,3,2,3,4,2,3,2,5,2,3
2088,E00000022,5,-2,3,4,3,4,3,2,2,5,2,1
2089,E00000022,5,-2,3,2,3,5,3,2,2,8,2,2
2090,E00000022,5,-2,3,2,4,4,2,4,2,7,2,1
2091,E00000022,5,-2,3,5,4,4,2,4,2,5,2,1
2092,E00000022,5,-2,3,3,4,5,3,3,2,5,2,1
2093,E00000022,5,-2,5,1,1,1,1,2,2,5,8,1
2094,E00000022,5,-2,5,1,1,1,1,2,2,5,2,1
2095,E00000022,5,-2,5,1,1,1,1,2,2,14,4,1
2096,E00000022,5,-2,5,1,1,1,1,2,2,4,6,1
2097,E00000022,5,-2,5,1,1,1,1,2,2,4,2,1
2098,E00000022,5,-2,5,1,1,3,2,1,2,5,4,1
2099,E00000022,5,-2,5,1,1,3,2,1,2,14,2,1
2100,E00000022,5,-2,5,1,1,4,2,1,2,5,6,1
2101,E00000022,5,-2,5,1,1,4,2,1,2,16,6,1
2102,E00000022,5,-2,5,1,1,4,2,1,2,11,2,2
2103,E00000022,5,-2,5,1,1,4,2,1,2,9,8,2
2104,E00000022,5,-2,5,1,1,4,2,1,2,5,2,1
2105,E00000022,5,-2,5,1,1,4,2,1,2,5,7,1
2106,E00000022,5,-2,5,4,2,1,1,4,2,5,2,1
2107,E00000022,5,-2,5,2,2,3,2,2,1,5,2,1
2108,E00000022,5,-2,5,3,2,4,1,4,2,5,6,2
2109,E00000022,5,-2,5,2,2,4,2,2,2,4,6,1
2110,E00000022,5,-2,5,2,2,4,2,2,2,5,2,1
2111,E00000022,5,-2,5,4,2,4,2,2,2,5,2,2
2112,E00000022,5,-2,5,4,2,4,2,2,2,14,2,2
2113,E00000022,5,-2,5,2,2,4,2,2,2,5,2,1
2114,E00000022,5,-2,5,4,2,4,2,2,2,5,2,2
2115,E00000022,5,-2,5,4,2,4,2,2,2,14,6,1
2116,E00000022,5,-2,5,3,2,4,2,2,2,14,6,1
2117,E00000022,5,-2,5,2,2,4,2,2,2,14,6,2
2118,E00000022,5,-2,5,2,2,4,2,2,2,5,2,1
2119,E00000022,5,-2,5,2,2,4,2,2,2,5,4,1
2120,E00000022,5,-2,5,2,2,4,2,2,2,17,4,1
2121,E00000022,5,-2,5,3,2,4,2,2,2,14,2,1
2122,E00000022,5,-2,5,4,3,3,3,2,2,7,2,1
2123,E00000022,5,-2,5,2,3,4,2,3,2,4,6,1
2124,E00000022,5,-2,5,4,3,4,2,3,2,17,2,1
2125,E00000022,5,-2,5,4,3,4,2,3,2,14,6,2
2126,E00000022,5,-2,5,2,3,4,2,3,2,5,2,2
2127,E00000022,5,-2,5,4,3,4,2,3,2,4,2,1
2128,E00000022,5,-2,5,3,3,4,2,3,2,14,2,1
2129,E00000022,5,-2,5,3,3,4,3,2,2,5,2,1
2130,E00000022,5,-2,5,4,3,5,2,3,2,17,2,2
2131,E00000022,5,-2,5,4,3,5,2,3,2,5,6,1
2132,E00000022,5,-2,5,2,4,2,2,4,2,8,2,1
2133,E00000022,5,-2,5,5,4,4,2,4,2,14,7,1
2134,E00000022,5,-2,5,4,4,4,3,3,2,5,2,1
2135,E00000022,5,-2,5,4,4,5,2,4,2,5,2,1
2136,E00000022,5,-2,5,4,4,5,3,3,2,14,2,1
2137,E00000022,5,-2,6,1,1,1,1,2,2,5,4,1
2138,E00000022,5,-2,6,1,1,4,2,1,1,14,5,1
2139,E00000022,5,-2,6,1,1,4,3,1,2,8,4,1
2140,E00000022,5,-2,6,1,1,4,4,1,2,5,6,1
2141,E00000022,5,-2,6,1,1,5,2,1,2,8,2,2
2142,E00000022,5,-2,6,5,2,2,2,2,2,5,2,1
2143,E00000022,5,-2,6,3,2,4,2,2,2,5,4,1
2144,E00000022,5,-2,6,5,2,4,2,2,2,5,2,1
2145,E00000022,5,-2,6,5,2,5,3,2,2,5,3,2
2146,E00000022,5,-2,6,5,3,4,3,2,2,11,4,1
2147,E00000022,5,-2,6,5,3,5,2,3,2,5,4,1
2148,E00000022,5,-2,6,3,3,5,3,2,2,15,2,3
2149,E00000022,5,-2,6,3,3,5,3,2,2,5,4,1
2150,E00000023,5,-2,2,1,1,3,2,1,2,14,2,2
2151,E00000023,5,-2,2,1,1,4,1,2,2,4,2,1
2152,E00000023,5,-2,2,1,1,4,2,1,2,5,4,1
2153,E00000023,5,-2,2,1,1,4,2,1,2,14,2,1
2154,E00000023,5,-2,2,1,1,4,2,1,2,5,2,2
2155,E00000023,5,-2,2,1,1,4,2,1,2,7,4,1
2156,E00000023,5,-2,2,1,1,4,2,1,2,14,2,1
2157,E00000023,5,-2,2,1,1,4,2,1,2,14,2,1
2158,E00000023,5,-2,2,1,1,4,3,1,2,14,2,2
2159,E00000023,5,-2,2,1,1,4,3,1,2,14,2,1
2160,E00000023,5,-2,2,1,1,5,2,1,2,8,2,1
2161,E00000023,5,-2,2,4,2,2,2,2,2,14,2,1
